Facility ID,Facility name,Company name,City,Address,Postal code,Province,Latitude,Longitude,Total emissions,Units,Report year,Industry classification,Industry classification link,Facility information,Facility details
10059,Cavendish Farms,Cavendish Farms Corporation,New Annan, 25532 #2 Highway,C1N4J9,Prince Edward Island,46.4222,-63.679,58.11,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Frozen Food Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=311410,https://climate-change.canada.ca/facility-emissions/GHGRP-G10059-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110059&GoCTemplateCulture=en-CA
"
10060,Co-op Refinery Complex,Consumers' Co-operative Refineries Limited,Regina, 550 East 9th Avenue North,S4P 3A1,Saskatchewan,50.4843,-104.5794,1 751.95,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Petroleum Refineries,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=324110,https://climate-change.canada.ca/facility-emissions/GHGRP-G10060-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110060&GoCTemplateCulture=en-CA
"
10061,Centrale de Cap-aux-Meules,Hydro-Québec,"Cap-aux-Meules, Îles-de-la-", 1034 de la Vernière Road,G4T1R3,Quebec,47.3743,-61.8858,128.17,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Fossil-Fuel Electric Power Generation,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=221112,https://climate-change.canada.ca/facility-emissions/GHGRP-G10061-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110061&GoCTemplateCulture=en-CA
"
10064,Chimie Parachem s.e.c,Chimie Parachem s.e.c,Montréal-Est, 3500 Broadway Street,H1B5B4,Quebec,45.6324,-73.5244,233.95,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Petrochemical Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=325110,https://climate-change.canada.ca/facility-emissions/GHGRP-G10064-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110064&GoCTemplateCulture=en-CA
"
10065,Christina Lake SAGD Bitumen Battery,"Cenovus FCCL Ltd., as operator for FCCL Partnership",Lac La Biche,0,T0P1J0,Alberta,55.5827,-110.8888,3 140.91,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,In-situ oil sands extraction,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211141,https://climate-change.canada.ca/facility-emissions/GHGRP-G10065-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110065&GoCTemplateCulture=en-CA
"
10066,Cimenterie de Saint-Basile,Ciment Québec inc.,Saint-Basile, 145 du Centenaire Boulevard,G0A3G0,Quebec,46.7447,-71.8126,705.55,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Cement Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=327310,https://climate-change.canada.ca/facility-emissions/GHGRP-G10066-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110066&GoCTemplateCulture=en-CA
"
10067,Cimenterie de Saint-Constant,Lafarge Canada Inc.,Saint-Constant, 1 Lafarge Road,J5A2G4,Quebec,45.3401,-73.52367,719.61,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Cement Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=327310,https://climate-change.canada.ca/facility-emissions/GHGRP-G10067-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110067&GoCTemplateCulture=en-CA
"
10068,Electric Utility - Generation,City of Medicine Hat,Medicine Hat, 1502 Powerhouse Road,T1A8E6,Alberta,50.04092,-110.7219,380.24,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Fossil-Fuel Electric Power Generation,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=221112,https://climate-change.canada.ca/facility-emissions/GHGRP-G10068-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110068&GoCTemplateCulture=en-CA
"
10069,Clover Bar Energy Centre,Capital Power (Alberta) Limited Partnership,Edmonton, 1515 130th Avenue,T6S1E3,Alberta,53.5874,-113.3647,147.57,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Fossil-Fuel Electric Power Generation,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=221112,https://climate-change.canada.ca/facility-emissions/GHGRP-G10069-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110069&GoCTemplateCulture=en-CA
"
10070,Coal Mountain Operations,Teck Coal Limited,Sparwood,0 2261 Corbin Road,V0B2G0,British Columbia,49.50941,-114.65158,108.12,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Bituminous Coal Mining,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=212114,https://climate-change.canada.ca/facility-emissions/GHGRP-G10070-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110070&GoCTemplateCulture=en-CA
"
10071,Cochrane Extraction Plant,Inter Pipeline Ltd.,Cochrane, 262145 Range Road 43,T4C 1A4,Alberta,51.2225,-114.4956,419.34,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G10071-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110071&GoCTemplateCulture=en-CA
"
10073,Cold Lake,Imperial Oil Resources Limited,Grande Centre,,T0A1T0,Alberta,54.5964,-110.395,5 629.39,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,In-situ oil sands extraction,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211141,https://climate-change.canada.ca/facility-emissions/GHGRP-G10073-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110073&GoCTemplateCulture=en-CA
"
10074,Coleson Cove Generating Station,New Brunswick Power Corporation,Saint John, 4077 King William Road,E2M7T7,New Brunswick,45.1534,-66.2025,352.1,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Fossil-Fuel Electric Power Generation,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=221112,https://climate-change.canada.ca/facility-emissions/GHGRP-G10074-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110074&GoCTemplateCulture=en-CA
"
10075,Chatham,Greenfield Global Inc.,Chatham, 275 Bloomfield Road,N7M5J5,Ontario,42.3839,-82.2218,155.52,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Other Basic Organic Chemical Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=325190,https://climate-change.canada.ca/facility-emissions/GHGRP-G10075-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110075&GoCTemplateCulture=en-CA
"
10076,Rio Tinto Fer et Titane inc.- Complexe  de Sorel-Tracy,Rio Tinto Fer et Titane inc.,Sorel-Tracy, 1625 Marie-Victorin,J3R1M6,Quebec,46.0475,-73.13778,981.17,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Iron & Steel Mills & Ferro-Alloy Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=331110,https://climate-change.canada.ca/facility-emissions/GHGRP-G10076-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110076&GoCTemplateCulture=en-CA
"
10077,Copper Cliff Nickel Refinery,Vale Canada Limited,Copper Cliff, 175 Industrial Road,P0M1N0,Ontario,46.4452,-81.0846,114.87,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Non-Ferrous (except Al) Smelting & Refining,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=331410,https://climate-change.canada.ca/facility-emissions/GHGRP-G10077-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110077&GoCTemplateCulture=en-CA
"
10078,Copper Cliff Smelter,Vale Canada Limited,Copper Cliff, 18 Rink Street,P0M1N0,Ontario,46.4786,-81.0553,228.73,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Non-Ferrous (except Al) Smelting & Refining,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=331410,https://climate-change.canada.ca/facility-emissions/GHGRP-G10078-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110078&GoCTemplateCulture=en-CA
"
10079,Corner Brook Pulp and Paper,Corner Brook Pulp and Paper Ltd.,Corner Brook, 1 Mill Road,A2H6J4,Newfoundland and Labrador,48.9552,-57.9485,57.6,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Newsprint Mills,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=322122,https://climate-change.canada.ca/facility-emissions/GHGRP-G10079-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110079&GoCTemplateCulture=en-CA
"
10080,Cory Cogeneration Station,ATCO Power Canada Ltd.,Saskatoon,  Box 130,S7K3K1,Saskatchewan,52.0919,-106.8475,607.71,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Fossil-Fuel Electric Power Generation,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=221112,https://climate-change.canada.ca/facility-emissions/GHGRP-G10080-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110080&GoCTemplateCulture=en-CA
"
10082,Crofton Division,Catalyst Paper Corporation,Crofton, 8541 Hay Road,V0R1R0,British Columbia,48.875,-123.645,179.34,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Chemical Pulp Mills,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=322112,https://climate-change.canada.ca/facility-emissions/GHGRP-G10082-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110082&GoCTemplateCulture=en-CA
"
10085,Delta Plant,Lehigh Hanson Materials Ltd.,Delta, 7777 Ross Road,V4G1B8,British Columbia,49.1436,-123.023,663.82,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Cement Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=327310,https://climate-change.canada.ca/facility-emissions/GHGRP-G10085-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110085&GoCTemplateCulture=en-CA
"
10086,ATCO Gas - Distribution System,ATCO Gas and Pipelines Ltd.,Edmonton, 10035 105 Street Northwest,T5J 2V6,Alberta,0,0,143.94,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Natural Gas Distribution,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=221210,https://climate-change.canada.ca/facility-emissions/GHGRP-G10086-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110086&GoCTemplateCulture=en-CA
"
10088,Kruger Trois-Rivières S.E.C.,Kruger inc.,Trois-Rivières, 3735 Gene-H-Kruger Boulevard,G9A6B1,Quebec,46.33639,-72.55556,66.94,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Newsprint Mills,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=322122,https://climate-change.canada.ca/facility-emissions/GHGRP-G10088-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110088&GoCTemplateCulture=en-CA
"
10089,Usine Kénogami,Produits forestiers Résolu,Jonquicre, 3750 de Champlain,G7S5J7,Quebec,48.42889,-71.24333,29.48,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Newsprint Mills,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=322122,https://climate-change.canada.ca/facility-emissions/GHGRP-G10089-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110089&GoCTemplateCulture=en-CA
"
10091,ArcelorMittal Dofasco,ArcelorMittal Dofasco G.P.,Hamilton, 1330 Burlington Street East,L8N3J5,Ontario,43.2597,-79.8111,4 913.88,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Iron & Steel Mills & Ferro-Alloy Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=331110,https://climate-change.canada.ca/facility-emissions/GHGRP-G10091-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110091&GoCTemplateCulture=en-CA
"
10093,Espanola Mill,Domtar Inc.,Espanola, 1 Station Road,P5E 1R6,Ontario,46.26806,-81.76806,199.19,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Paper (except Newsprint) Mills,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=322121,https://climate-change.canada.ca/facility-emissions/GHGRP-G10093-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110093&GoCTemplateCulture=en-CA
"
10095,East Calgary Landfill,City of Calgary,Calgary, 1827 68 Street Southeast,T2E2N1,Alberta,51.0265,-113.9419,37.77,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Waste Treatment & Disposal,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=562210,https://climate-change.canada.ca/facility-emissions/GHGRP-G10095-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110095&GoCTemplateCulture=en-CA
"
10096,East Crossfield Gas Plant 9-14-28-1W5,Taqa North Ltd.,Crossfield,0  Crossfield,T0M0S0,Alberta,51.4001,-114.0343,116.24,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G10096-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110096&GoCTemplateCulture=en-CA
"
10097,Edmonton Site,Celanese Canada ULC.,Edmonton, 4405 101st Avenue,T6A 0L2,Alberta,53.5397,-113.4092,24.77,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Resin & Synthetic Rubber Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=325210,https://climate-change.canada.ca/facility-emissions/GHGRP-G10097-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110097&GoCTemplateCulture=en-CA
"
10098,Edmonton Refinery,Suncor Energy Products Partnership,Sherwood Park, 801 Petroleum Way,T8H2G2,Alberta,53.55943,-113.35899,1 330.19,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Petroleum Refineries,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=324110,https://climate-change.canada.ca/facility-emissions/GHGRP-G10098-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110098&GoCTemplateCulture=en-CA
"
10099,Edmundston Pulp Mill,Twin Rivers Paper Company Inc.,Edmundston, 27 Rice Street,E3V1S9,New Brunswick,47.3749,-68.3333,45.07,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Chemical Pulp Mills,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=322112,https://climate-change.canada.ca/facility-emissions/GHGRP-G10099-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110099&GoCTemplateCulture=en-CA
"
10100,Edson Gas Plant,Repsol Oil & Gas Canada Inc.,Edson,,N/A,Alberta,53.5575,-116.5472,198.64,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G10100-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110100&GoCTemplateCulture=en-CA
"
10101,Ekati Diamond Mine,Dominion Diamond Ekati ULC,Yellowknife,1102 4920 52 Street,X1A 3T1,Northwest Territories,64.7195,-110.6201,225.69,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Diamond Mines,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=212392,https://climate-change.canada.ca/facility-emissions/GHGRP-G10101-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110101&GoCTemplateCulture=en-CA
"
10103,Elkem Métal Chicoutimi,Elkem Metal Canada Inc.,Chicoutimi, 2020 de la Réserve Road,g7j0e1,Quebec,48.4124,-71.1307,121.69,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Iron & Steel Mills & Ferro-Alloy Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=331110,https://climate-change.canada.ca/facility-emissions/GHGRP-G10103-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110103&GoCTemplateCulture=en-CA
"
10104,"TransCanada Pipeline, British Columbia System",TransCanada PipeLines Ltd.,Cranbrook,,V1C2N1,British Columbia,0,0,354.83,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Pipeline Transportation of Natural Gas,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=486210,https://climate-change.canada.ca/facility-emissions/GHGRP-G10104-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110104&GoCTemplateCulture=en-CA
"
10105,Elkview Operations,Teck Coal Limited,Sparwood,0  Highway 3 Highway,V0B2G1,British Columbia,49.75808,-114.82594,438.8,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Bituminous Coal Mining,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=212114,https://climate-change.canada.ca/facility-emissions/GHGRP-G10105-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110105&GoCTemplateCulture=en-CA
"
10106,Elmworth Gas Plant,Cenovus Energy Inc.,Elmworth,0,T0H1J0,Alberta,55.0415,-119.631,246.96,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G10106-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110106&GoCTemplateCulture=en-CA
"
10107,Empress Gas Plant,Plains Midstream Canada,Medicine Hat,,T1A7H3,Alberta,50.676,-110.025,50.5,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G10107-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110107&GoCTemplateCulture=en-CA
"
10108,Empress Straddle Gas Plant,Plains Midstream Canada,Cypress County,,T1A7N2,Alberta,50.8053,-110.0349,292.83,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G10108-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110108&GoCTemplateCulture=en-CA
"
10109,Enbridge Gas Distribution Inc.,Enbridge Gas Distribution Inc.,North York, 500 Consumers Road,M2J1P8,Ontario,43.77221,-79.32341,274.63,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Natural Gas Distribution,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=221210,https://climate-change.canada.ca/facility-emissions/GHGRP-G10109-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110109&GoCTemplateCulture=en-CA
"
10111,Exshaw Plant,Graymont Western Canada Inc.,Exshaw,  1A Highway,T0L2C0,Alberta,51.0682,-115.1364,153.32,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Lime Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=327410,https://climate-change.canada.ca/facility-emissions/GHGRP-G10111-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110111&GoCTemplateCulture=en-CA
"
10112,Exshaw Cement Plant,Lafarge Canada Inc.,Exshaw,  1A Highway,T0L2C0,Alberta,51.0589,-115.1745,1 052.21,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Cement Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=327310,https://climate-change.canada.ca/facility-emissions/GHGRP-G10112-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110112&GoCTemplateCulture=en-CA
"
10113,Faulkner Plant,Graymont Western Canada Inc.,Faulkner,  239 Highway West,R0C0Y0,Manitoba,51.4135,-98.765,127.82,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Lime Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=327410,https://climate-change.canada.ca/facility-emissions/GHGRP-G10113-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110113&GoCTemplateCulture=en-CA
"
